id,name,legacy_firestore_id,quantity,cost_price,unit_price
bf532ee0-c08d-4dfb-8531-cade12ebd4fd,Berries Weekend,UhjDlbw5puewINRRcn6Z,2.00,0.00,20000.00
1fb0c06c-d665-420b-a1e0-8c965eb68954,Glow On Lotion,UjUt1oElRRIdYLBkjwei,3.00,0.00,10000.00
3743f0cd-ab26-41f4-b38e-049f5ed270e4,Estelin Sunscreen,Uv4bCYUdwsgXq2p4KMaz,3.00,3000.00,0.00
281e73fb-55f0-4ccc-a136-d9d598825142,Bright And Clear Face Cream,V1YB2Ewze87u0aAt32h0,5.00,0.00,13000.00
3a22d32c-1669-49a8-980a-aa3f7d6e314c,skin success cream tube,V7faJtAtt77KT7EIjzYV,7.00,0.00,1500.00
b212fac1-c128-4b82-94f2-43cd08dba89e,Clear Nature Soap,VCsIDsF4WO70OnSWYWnt,2.00,6000.00,0.00
d692d08d-577b-4850-a533-787a50d209d1,Pure Fairnes,VQ4GUDIMq2t1qjHEX734,0.00,6000.00,0.00
02d015fa-d501-47ef-a5eb-045aa2ac1537,Equity Roll On,VSQpT1BuSBh3q30SP7wD,4.00,0.00,1800.00
8d778b2a-4e13-47f7-aa69-f23c3b0ad9d0,Onl U Perfume,VWWXABQq8r0c6wBz5dmP,0.00,0.00,5000.00
a9eb7482-adfd-44ea-8f14-111cab520e2c,Riggs spray,V9BqMGFifIWo17Kcd6oj,29.00,2950.00,3500.00
ad009ee6-bae0-4d36-a24e-14e677fdbb6f,radiant skin care lotion,WhT5XOlaPyHObPnwfswJ,11.00,0.00,4500.00
6c2c9d7d-8b47-45eb-81be-4e647fc3fbcf,Ascorbic Wash c-1000,WArepP05cyXn5erVBxGM,1.00,0.00,8000.00
6047669e-0454-419e-b1ae-c97a60828bc0,hawaii gold soap,Uwwu1t25J7hLOVrlCx1P,24.00,1400.00,1700.00
f047bade-dfb6-4846-859a-7c5030988415,Head And Shoulder Shampoo,WEPzEDKykoiz48N1RBpf,1.00,3500.00,0.00
db1020f9-97ed-44a5-9807-18697ce9379e,laura foundation,WHtKLeAphhPuPHFHlDyr,15.00,0.00,9000.00
589d69ee-29e2-4e67-ba17-990f2ff4ac19,Purest Glow Scrub,WJmvphIJk6DI24uGYn9r,4.00,0.00,6000.00
d3bdc4d9-2abf-47f7-b1bc-9e841bdef0f0,zaron men wash,WRxUY8ZFawoItDJgwAjZ,0.00,0.00,15000.00
519acce6-71de-4b08-b580-d67dbf4758cc,Laura mercie powder ,WWxCYdVMl6FcDLqSWrBd,6.00,0.00,8000.00
bb48014c-804c-4cd5-8a62-093c690605a5,Omega Super Clear,Wl65ooT9mVdAvSm9pX9x,16.00,0.00,4000.00
f6087286-f74c-4b24-bbca-0132b3892803,Women Sure roll on,WwaIT3swYjpULsvhwSHH,0.00,1500.00,0.00
98cf8f42-988c-4ee1-8bdf-e1744839ed3b,fair  and white exclusive ,X2dJHwCNWXaLx91mGUPZ,2.00,18500.00,0.00
c8cb4b94-e98f-48d9-b052-3704ebc0a61e,Dark Spot Corrector 5d gluta,X2mqbsrM8GbomZJLmYbt,4.00,0.00,15000.00
607eccda-dd2c-4ace-b03b-eba1ce4cc500,Eden Scrub,XAu5eDWtrAqNFpo74ekY,3.00,0.00,6000.00
7b126050-5acc-40f3-90ad-a1f89c2be543,ISHQ SHUYUk Perfum ,XFmWpnwPtBWCp78HrfUb,0.00,0.00,45000.00
1f0eb473-7a3b-46b9-9cd6-7e06696a84f9,Zaron Mascara,XG9TCV8phBA8EjRXOgI9,1.00,0.00,7500.00
cc1afc81-b625-4458-b298-e29c44fb7854,Kojic White Soap,XI1uqMgmXncl6EsonWUF,65.00,1500.00,2000.00
85bfe845-121f-4d08-99e8-51f5fcff149c,zaron face wipe,XP14RqB03g7lcNvLKD5w,4.00,0.00,4500.00
f496baab-0b0a-4c67-9c9c-914f1d163e0a,makeup box big,XPt656e7eeYvHMnwvit2,2.00,0.00,55000.00
553f86c1-4362-4cad-a04c-6cf639ddb633,Bod Man Fresh Guy,XSv9eFlu44a1D3lOcERs,0.00,0.00,5500.00
7c59d243-14d7-4a77-8c46-96e3bb96e10c,Jehdat Gold Oil,XUUhE03FsSB2jl7xYrYM,12.00,0.00,10000.00
c0d94df5-9058-4a89-9c5b-544763191bab,Balance serum,XeimDBASwlhQgJohvI7c,4.00,0.00,12000.00
af599d8c-57b4-4ea1-acea-911fc1e49522,Incidence,XnYh79KY4NOHsjxhn14y,1.00,5000.00,0.00
9137ad32-0e3e-4ce8-849e-9b88652a2b79,classic lipstick,Xzs3vy2XDhUZNVh09qmq,29.00,0.00,0.00
b41f0ef8-6c63-40a4-bda3-2d7847ddecef,U perfume,Y9Nl5eYaw7DxxIN5qffp,5.00,0.00,8000.00
a7ddd5c1-ec5a-4f9e-993f-48959e9786fb,Good Molecuse Discolation Serum,YMxs2azmoqkGWnu6D73Y,2.00,0.00,25000.00
7994038a-a806-4eb2-8d96-dc146ba2ccd0,Veet Gold  cleansing facial Toners,YUNRhQbAoYPorlkoesq4,5.00,2500.00,0.00
37d21523-26b5-4268-90f0-b47f26cb7170,Veet Gold Shea Butter Shampoo,YsmMUnC2AVY5L7WoCE14,3.00,0.00,11000.00
51c67d87-2be6-4c75-af83-ec468da410f3,Sexy Vanilla,ZF2yH7mko7X1TUHNeCfB,1.00,2500.00,0.00
38897f55-0a27-49fd-b265-07946d1842e0,vitamin E supplement,ZFN3PD0kyUUPqIpgWPRv,0.00,0.00,12000.00
f10c12f0-0300-4243-b160-c70f086c3cfe,Intense Man Perfume,ZIGqujEd0Bcq5Y0SWKni,2.00,0.00,18000.00
39325b1d-01a3-42ac-8a83-f02a1f543f59,Simple Tinted Mineral Sun Block,Zn3lpVdEk63L1zPOhkbE,0.00,6000.00,0.00
6c75334c-d15c-4acb-9133-364e731f8f6a,sadoer white rice niacinamide,Zv4FWN5otVtXi0cgJzpb,1.00,3000.00,0.00
044bab8b-2c89-4e25-97e6-90194a05890f,cerave 473ml,ZnlQr6dsPq3EHbCMtMiv,0.00,21000.00,35000.00
3d1e9c69-1d1a-4881-8c34-e76fc03d5d5d,Bismid Shelly,aAxWJdP7dROUsdX2BSRf,2.00,0.00,8000.00
d48991c3-5563-4c68-887e-9ef5fd39cfbd,Choice Hair Wax,aJI6xvFrypvZ5sXSONqT,4.00,0.00,1500.00
624b837d-c683-4c91-9c21-b0e19422b197,tea tree oil,aN5vIW2Ry4OHFQpsNmhw,2.00,0.00,5000.00
ee349178-fe21-4ee0-b0ea-f003eea573fa,Otentika,aZaZP46fnmwyFR0O54k9,1.00,0.00,17000.00
d3632482-9ada-4b77-b0f4-de432ebf9a86,Listerine Cool Mint,acpygxZuTKILOgfdaVwS,0.00,0.00,7000.00
ec497413-68f0-4cb5-8a6c-b62607f0363c,Millani Powder,afgUA6mi8potBZxDFGg7,5.00,0.00,23000.00
3fe5f1e0-a499-4432-8e79-852c162cedcb,Now Rave 100ml,b2KY6pZ5QLfvuAypUYIl,2.00,0.00,23000.00
4b4d227a-eef6-458b-95e7-dbc3bb6ab388,Amanda Carrot Facial Cream,b5x9aFuRQYDE55GRGBp8,2.00,10000.00,0.00
03780ff7-68bb-4ab3-8bbc-7a7d209ea888,Paradise,bGGVkFZTM42NufFHxLpc,9.00,4000.00,0.00
3d932be2-2b5b-41e9-89e9-450881439dbd,super stay foundation,bHVotXQ3H77iB71lZIsI,0.00,0.00,35000.00
82f9c44e-bef0-45af-8f6a-d3d9fe1325de,Lattafa Najdia,bMoR1MV3pTrVJA5tTfpt,1.00,0.00,18000.00
024c6293-4f99-49fc-bcce-d694b1810b61,Real Man,belVXn9i1dT70sJ1pWJV,1.00,0.00,3000.00
f19fe414-34bf-42d7-bbd0-e36be0ad4682,Dark And Lovely,bf96AUfyQd4CUOkuBlRt,7.00,0.00,12500.00
20a054a9-666a-4f36-bc28-8a3fae5726ca,B.S.C Carotone,bke8GDHkJ26Ov8Z7Ki3i,6.00,0.00,1000.00
a1104e64-1565-4adc-a0df-5ff0d8b67063,extreme glow lotion,bu9ZP2orzwbVcSYWngSZ,0.00,0.00,20000.00
7b79fcc4-7a8b-4ef6-981d-803623589624,neutrogena face wash,bxRCmmzgS5Z8vEORTFh8,3.00,0.00,7000.00
290f7830-b9c5-452b-9a59-3873327cfaa2,Barakat 100ml,bznVMikBGy8JRvEUgMG6,0.00,13000.00,0.00
84eba7bd-3b23-47e1-a051-a9a6406f5ab7,Johnson vaseline,c7Sa5aim51RLzNBjwyRy,0.00,3083.00,0.00
e3ced31e-dbfc-4c51-a2f2-3b9c3ff2bce1,suspensor perfume ,cECmzQEPbqL6uhSwHabW,3.00,0.00,20000.00
9aeaa155-35e7-4a45-b99f-37935086cca2,enchanter powder small,cGOPSqpun8zga2OzfNqL,4.00,1200.00,2000.00
c82eb90f-7069-40a9-8f86-dbb2e1a03c2f,Dozenp Anti Hair Loss,ch2RLBKhmthTdCOcQoZJ,2.00,0.00,8000.00
19e61f79-091b-4de9-a055-a3165f28b916,E 45 Carrot Soap,caZTPO1SBfIkMaNik8Pe,4.00,1700.00,0.00
d050c14d-6c1e-4ef0-8a40-7b0ea4f52dde,Black Mask,cpO4vvOQMajTnrqrVq2l,18.00,4000.00,0.00
df36261a-555e-4d50-955e-6fa76cfec87b,Obil Luxury Glow,cqNpvWScVZ9nta54p6bP,4.00,0.00,6500.00
af75b18b-c0c3-468f-befd-32ebea10902d,Prada,dCTgUbyeZSGFh1Otp6xg,1.00,10000.00,0.00
8a4cec73-0adf-456a-b8b4-cb3499186056,Face Facts Cup,dFT2UbfwDlG5NH6RnwHp,0.00,5000.00,0.00
97ead106-72af-442c-9d7c-852ddbf0044a,Palmers Lotion 400ml,dP23ea1lYPPaEryD7cII,6.00,0.00,13000.00
2b4ca9bb-0810-4836-80e0-29f4ba6b3b70,Palmers Oil,dSAB17kkN1YXsZmQHhtg,0.00,11000.00,0.00
3c750ec3-31a2-4e05-b6bd-8696529212b3,BIOAQUA salicylic acid oil conrol,dbUPic6dYpggl0twNqGA,3.00,0.00,10000.00
be25626c-0027-4129-aeae-e9f95af94320,Lancome,e2F2u667dqTDLrf7LuET,2.00,0.00,12000.00
0f40e97f-a1fa-4062-94da-09a0e4ef53c3,alpha skin care body wash,e2FnYxxjBUGuoivYieg2,4.00,0.00,22000.00
97ce7acb-ffa1-4b6e-96a5-9c398dc1c928,Eco Gel Big 473,e4OvDwd8MJN5huv6sxZe,10.00,0.00,5500.00
e5e3a955-c142-4506-9af7-b7ba4b4a5e15,Dark Olive 8 relaxer,e5ihs52A3NzkK84vqk5t,1.00,0.00,10000.00
067bfa9c-b23a-4ca3-83b5-46650c912cea,Ascorbic Vitamin C 1000mg,e69GDw5p2TFXyeTYjLQP,2.00,5000.00,0.00
045caa73-89b2-4a1c-9769-101252a77dd8,Mate Lot 50ml,e7geHpQrT1mbY7VEeqRA,6.00,0.00,7000.00
327f6620-18b0-496e-8d57-6ed433d9e4cf,k brothers Beauty Face Soap,eEbcvki9tsxjSavniefc,15.00,0.00,2000.00
fcd5865a-4a11-40af-8710-e01dae96449d,Eclaire 50ml,eLTg4ugDt9YN7q4Nqkji,29.00,4166.00,0.00
6631129c-6176-4490-a75b-5e3e6c57d158,5d Gluta Soap,eV3huVX6X7zg4aVMmjUZ,0.00,0.00,8000.00
88993e72-4551-44b5-ae61-c075838f217e,Faded faded,ebU2UaoSxjxffK8aAxzQ,2.00,11000.00,15000.00
5cac3731-c329-400c-813c-fbc7ba091b61,Healthy Glow body wash,gT7QPyyUxRcJBH5N3DFZ,7.00,9000.00,0.00
25d98545-fdf6-422b-a5a2-bf7dd43c2a04,E45 Oil,enE1HDLCgfVTJDN6BMbO,11.00,0.00,10000.00
d3fc3a25-0a9a-46f4-86ac-877ebfd6ceff,Aura Gold Face Cream,eswe9NmuXBf7MSnPqZru,12.00,0.00,8000.00
745abf84-c9d6-492c-91fb-258e9e037b3a,Multi Collagen,etKXBe48mbiLchzwWA6h,6.00,0.00,10000.00
f9ec2b8d-e754-4d0e-890f-3c7d64a72540,Baby Secret Set,exXwU97HuwHYtRMy0sM2,3.00,0.00,9000.00
4f7ddada-58de-4554-87d0-965d89758586,E6 skin lightening lotion,f7oJkG0ZCB0vLUbXbdzh,14.00,0.00,4000.00
e79e9195-2aec-471d-9505-9c481aa97c64,oriflame toothpaste,f7soiszUIAG9cACbFYWk,3.00,0.00,8490.00
b375984f-bbbc-45a6-90bf-362aafd578cf,CeraVe Facial Moisturizing Lotion,fAGbQLiD9SBKPFItO3Up,2.00,0.00,20000.00
221e8be1-73e2-4615-a179-e14c590a86c9,Tempovate gel cream,fCB9mNAOY1OEKiMBYQlN,16.00,0.00,1800.00
33d3ef4f-798b-4cb5-96cd-59da1ea413de,bright and glow face,fNP9eSOiwACU0vTQwkXB,3.00,0.00,8000.00
3c6bade8-0575-4e9e-97aa-2b418ec1045e,Fair Plus Face Cream,fjrPzI1QPQW2Yk95q9lT,5.00,0.00,8000.00
55a64b7a-c0e4-44e9-80fa-d70817f43026,Flawless White Glow,g7SS2Q0hmJsRoJfVa0P1,0.00,0.00,7000.00
a621a313-9dfc-4827-8491-d93ec42ea33e,Glow Essential Face Cream,gLRB8vaaNGeDB1QSaY5R,2.00,0.00,9790.00
3b3084ff-1886-4d8f-84a2-ec794377526d,Mouldin Gel Wax,gVOFn1ZdHnfkUAGNlF13,1.00,0.00,7000.00
4aa8cc3e-4489-4e66-a9f1-5c203376bcca,Seoul 1988 eye cream,gW5hxvWFZggWd5n7v5NS,0.00,14500.00,18000.00
2f59f490-a1a0-4c52-9206-39a2560a1e71,ameer oud 30ml,gWZT2C0tjLok10osEmDr,0.00,3000.00,0.00
4b4834f5-507d-4786-a5cf-a7f1a547e2ef,Lubriderm,gc04U4FVzTc7dtE4Lz97,2.00,0.00,20000.00
be24d777-e070-45da-9109-0390d3cf7954,Pure Britain,gsmlrBw9cJV5zfHjBW9h,0.00,0.00,7000.00
75035e95-f4e2-49a7-bc5b-624ed36bc866,palmers cup 270gm,gu8R8XTyLuGTyV1CrLda,0.00,0.00,17000.00
f654ec44-610c-4b05-8369-00815d307f0c,oriflame essensial face cream,guCviiwU3VMhVFDaRplF,2.00,0.00,10000.00
4c7b0188-0e13-4c0d-8ea2-f7aefac7ed53,Easy Tone Lightening Lotion,hAYW9FtPXZzB8VFsGljF,4.00,4500.00,0.00
fc1cc23c-a0fa-4a8b-8e44-6af5d6492d23,Skin Free,hYuRGDzeMlgdTsxTPNQT,0.00,3500.00,0.00
8fd3f320-021a-467a-b6d2-746bee9a6351,Sugar Whitening Soap,hfqiX8VdrttWjrfyKt7T,0.00,1700.00,0.00
6f4ee2d9-1751-4b47-a3e6-2fc0976c47c6,Eco Gel Small 236ml,hwYqRnoZYGy3qCnsvSSF,14.00,2500.00,0.00
96b25c7f-e527-48b1-bb3c-7b2fb782cfa2,Blue Heaven Hair Remover,i1KPWsXdFM3xgFWaI9Mm,3.00,0.00,2000.00
fbbc38cb-ba21-4911-bbda-fb865824d498,CeraVe cup Moisturizing Cream,hFVz8drf0I7NVR7ZXoFj,3.00,15000.00,25000.00
8afa0196-640f-461a-a082-85e439d0c959,Stick Roll On Dove,i1lKZgcZVlBzkmQORY8f,0.00,2000.00,0.00
c1cd0d91-44c6-444f-a788-15ed6c845230,Gluta whiting wash ,iDAuLdnSozrHSGN77n4R,1.00,0.00,15000.00
0ceecbc6-10e1-4805-8455-c312705aa0d9,Pure White Carrot,iFwYwxV3wzD0CYcj2bnd,0.00,0.00,7000.00
26e4e927-aa65-42e1-b716-381172224564,Kids And Teens Lillies,iY25ni5bbMkoEJl3L7vp,6.00,5000.00,0.00
fbcc70f1-03fc-448b-8dbf-f271f45112c7,face oil control wash,ivhYaEYAbTRkeXfcJF7W,1.00,0.00,9000.00
187b772b-6f43-4101-a6b3-970f1f9e677e,Dubai Roll On,j9jig4tmVVmgK6uIjhNr,2.00,0.00,1500.00
c8cf4d1e-71f7-4a87-aba7-1aef81c9d9ff,Feah Scrub,jBPAJEkR3m8eRAhBKJKk,3.00,0.00,6000.00
a639371b-474e-4620-9c72-1733cef26c4e,Clear & smooth Gel Plus,jDOpca6aOvf7GOb7CrxM,1.00,0.00,1700.00
94255d8b-2cfe-4907-a059-abbd237472ac,vanxine vaseline,jG5PwtIxoujIk3RMu2WG,1.00,0.00,5000.00
561d703a-ef87-4881-8e05-7d4221b3937e,p2g body wash,jYvoRlAr56tpQgKZ9Zsl,0.00,0.00,12000.00
0a72ae75-faef-4ddc-821d-b963b900c40a,Musk Majnoon,jdqh4NkUhGRD48DVP3Dy,0.00,2300.00,0.00
15be53b4-e308-467b-b93e-a0be81552772,SAAM RENEWAL WASH,ji2keBQw4U34P6LMCl4h,1.00,6000.00,0.00
1a420b3d-c4d7-4fa1-bcfa-2c23b163b23d,AREINA cotton pads,kBLrrJrMlUwn7XfO1MjM,12.00,2000.00,3000.00
419d159a-0b7b-42d0-afde-cf38291b3c49,hawaiiansilk,kTMoBZuPXcthDYUmcApz,2.00,0.00,9000.00
034ce103-77f8-4006-b9d9-a267ea5aeeb1,Badee Al oud 50ml,kTbaZGeJWfl3mDjsIMwt,7.00,4166.00,0.00
1c0b285f-8008-466e-889e-b10313c92ec6,glutathione vitamin c,kTtkMrUYXfIjqCq5hHKB,0.00,0.00,18000.00
692f939a-3ceb-49ed-b8ff-8fc16eb81f45,hydroquinone cream,kX5w54FuWOmhbIa1hNnq,3.00,0.00,14000.00
c440a4d3-8056-4702-b1c7-9b720648ed37,Qaed Perfume 50ml,kD76h4isOpIeqT744aiK,5.00,0.00,7000.00
22955362-aa62-4c9f-89d9-12d985c9654e,roushoun body wash,kp4LTxlEwiBNMg4sxxB3,0.00,0.00,6000.00
d9cb504a-b65a-4c4a-9a84-e35db266cf5a,Cerave Hydrating Mineral Sunscreen,kw099Za1a9KFZdHfNOBz,4.00,0.00,20000.00
6504010d-bc52-4756-9471-0e2ccb14bf1c,My Way Imperio 25ml,lIArhdTbsXJpkk0ALE5R,0.00,2800.00,0.00
2be76e96-9231-4594-b97f-c9b2a885b257,Juli Gold Oil,mblsWbrkXthor1tAt78b,10.00,0.00,10000.00
759f2ef3-d114-401c-a159-ccd1014a3c95,Mary And May Eye Cream,l8DDKCb0o94lJroER60s,1.00,0.00,20000.00
b9bdb552-1b26-43d8-b1a9-763ce533491d,veet under eye partches,lHDjuJ1DKIII9tFy6yIc,2.00,0.00,7000.00
51b1d8de-a144-48c0-bd46-f376378e6b3a,Beauty Body Wash,lOLPLBurZTYVXAZQps9u,4.00,0.00,7500.00
1d21a3ba-fe4a-49ea-a9f8-6d84f681e9ca,Al Dirgham 100ml,lY8s77IO2lBcUjYdHagT,0.00,15000.00,0.00
da0f486a-9464-491c-9f38-5a0efcc791cc,Fogg perfum,lbN85bxmZALxICg6Tjuc,4.00,0.00,18000.00
5e9a98de-38ab-43b7-a55c-d54af5337316,Mosuf 100ml,ljLKFrtbuRWm34rO9vjO,31.00,12000.00,0.00
62851c9c-f244-410e-913a-fd34b2aeaa7c,Skin Success Soap,lqw3zlAYihxMZmnIBcNa,0.00,0.00,3500.00
0aa5e433-0a33-4f05-ab9c-728318a799e1,Bismid Snow White cup,m4FRrGKczfewOZxY6Hr7,3.00,0.00,12000.00
3dd9be5f-3dc9-4f80-806b-5fca815a9b12,Caviar Secret Injection,mCJH89X2e069y2pJB9Ba,8.00,0.00,12000.00
3e6bef1d-1926-4e91-b1ca-4d9e4906d43a,Longrich Antipespirant Dew,mDj78y7FwzkhwzlGuRi4,5.00,0.00,4500.00
11e85060-20c2-43f1-826c-f58db6ad6980,Rich And Pure Soap,mbukIs9rkFpNNFCsaJ4h,12.00,0.00,2000.00
0f49d69a-a2f5-4f18-8908-1c87538ed559,Bismid Vitamin C+AHA,mlUo4Vk2WArWJ5CZg4I2,2.00,0.00,10000.00
8ab031f7-2f78-4271-9791-30839cf10d3b,face fact UN WWIND,kBwbkfPRI5CRODu6HpYJ,18.00,0.00,8500.00
9dcca883-c925-46d3-9b95-6861491ae714,E-6 skin Lightening Body Lotion,mvJPKsrnA2Lds3hkZBbG,0.00,3000.00,0.00
77d02867-28aa-4504-aca7-6286ffb8648d,Hatomugi Sunscreen,n4f3mRvxEp045DVWjDL2,0.00,13000.00,0.00
d63403fc-932a-4ec1-a011-c5ca6d4ace64,blemish lotion,nGampkVOlInWTptgKe6I,1.00,12000.00,15000.00
7d574190-1cf9-468b-a078-1d549ebd0bed,sadoer thick beard oil,nKDRfTMzhuYasXQHHEIg,1.00,0.00,8000.00
d3632c4e-a2c8-4b43-abad-685f1fe42e6e,Sadoer Collagen Firming Gel,nL60sMmDsjTodE9yQeKI,2.00,0.00,8000.00
8cd2d9f1-3116-41e4-87e4-ca982cd1ee97,Matador,nNAvI1xvSef0eRRo8XUa,11.00,2250.00,0.00
efe9b2b6-abb6-4956-9e80-e36f68608947,jack 5 activator,nSKv3TPdAWqI8iSC7HKP,4.00,0.00,14000.00
c58cb191-5ec9-4b00-a856-1f30e1a54203,Alpha Abrutin Shower Gel,ngnJnV3k5qZQVUdZwMSc,8.00,6000.00,0.00
bd868f00-0b69-41f8-a186-80d14a90b670,active caviar drip oil,nLHZLohuFPTFZ1ZsZCsn,11.00,6000.00,10000.00
ab083c60-b533-42dc-a5ce-90d2312e1228,bolt spray,psemJALs8hNgIlWMfYEF,4.00,0.00,3500.00
a1707cc5-3d7c-4130-893f-8a08bf04fe14,Wave Spray,nbotlKUhHbiISIAPTTI9,7.00,0.00,3000.00
bd0a5d7d-9e34-4204-b6ce-9ce7a3048273,Royal Half Cast,nrk5XBsJ8gD4wgtRXH6i,1.00,0.00,8000.00
627f07b9-c19f-480a-a318-b21ac026fc11,Badee Al Oud,o3UsHdMx7NTmjR3lCotv,9.00,30000.00,0.00
5e998c28-86ea-439a-a25b-ee5aa7e3836f,Bauadi,o4rlITOZNsPIgaNcP4ik,1.00,0.00,15000.00
f337b2c2-ee81-4707-ac9a-002811475ce8,Ophelia 25ml,o7UqqMnwwbU11lxt8RGg,2.00,0.00,4000.00
9ef0c6a4-cf55-4ad1-8409-2c998dcf0b25,BIOCOS TUBE,n1GaVI5zvYs4k7TfMBV0,3.00,0.00,2500.00
c9b2082a-7c1d-461b-b875-6d772bb685d6,Mandy's Secret Extra Whitening,oCDCT3vwJJDekjmgmhgx,2.00,0.00,13000.00
33a65d58-4f4f-4e54-b775-528ad0ccb947,Gluta Plus 2000000mg,ogcqqdVIRVIQOkXP565L,1.00,0.00,10000.00
89afcbb0-4e7c-4860-be41-a8248e055d9e,Now pink 50ml,ouSxrJhWqTNatuz0Igh5,2.00,6000.00,0.00
51a179c3-45bb-4322-b6f4-a10352991250,Veet Gold Skin Tag And Wart Removal Cream,p8nGxIphxFE1dKSwMZlz,11.00,8000.00,0.00
8daad342-b850-4a4a-a565-e65a5f6da57d,loudas hair serum small ,p9dPJox2hLa7Dtxja9PL,1.00,0.00,2000.00
c4ab74ff-091b-46f9-8478-1c48a02ff56c,Yara 100ml,p9w9TzUT6gSgAS823Pjv,0.00,18000.00,0.00
e0f5bab8-2282-4d29-ba85-8343984b64a1,Palmer's Cocoa Butter Formula 200g,pIqsGJO64NVSukfSHdet,4.00,0.00,13000.00
ee9a00a8-9fbf-4556-94df-f2090f6f0614,Funbact A,pKqr1Wa9XqUAPWfjiel1,8.00,0.00,1200.00
1159067a-6758-4723-a3b8-ed6f213301ce,Square Kids,pNcTyFfa4aPeK9e2u687,16.00,2200.00,0.00
5020bbff-9635-4b85-9c28-739961d03968,pure white gold ,pOOJofwXErAykhqyuuF7,3.00,0.00,6000.00
4dfbf791-16e4-4499-9300-0a2af16972b0,Unknown,pharmacy:RL1PV1sv4bi4ujtt1k3l,4.00,0.00,0.00
27c55b25-095e-4b82-a476-8d6ce4b85771,Oxy 10,plYHgcQ1abyfhWWHTRGX,2.00,0.00,4000.00
4bfbe05e-4da5-4c50-af24-0f2adcc6a8e0,Olay Super Serum Lotion And Body Wash,prDU6i0Kf5rGdNgu9JzM,9.00,0.00,25000.00
94e5898d-5d12-4165-befc-eec21a33ac74,skeen point face cream,q4YFlb3I1A0XdhYIq0cN,5.00,0.00,10000.00
e141f2ce-00d6-4b01-b087-fdfd64cd4a1d,optifresh toothpaste,q9mA81C7gCoKe9VwVBG3,3.00,6500.00,0.00
b085a40a-c4fb-4ec0-90d8-6f213ff56552,ultra matte lipstick,nhwAfCK7DSjBrPxdwOk8,42.00,0.00,2500.00
a3143bb3-6f0d-4abd-a269-b0e9a6a22cb9,Collagen Powder,qF7LDhXJVRzjbR45Badk,3.00,0.00,16000.00
c5c65d26-3a16-4212-8cef-3d88b2bcc6d4,Extra Vagin Oil,qFQW4a2ubWxXJwxYqDhN,3.00,0.00,10000.00
7b9e6e80-077b-4b41-bb75-c5051debb56e,Palmers cocoa butter cup270g,qQ02rqGlAxmwIs0PFrew,0.00,12000.00,0.00
070dbf2c-6adb-4dc1-9b78-ccce79781e67,whitening skin 90000mg ,qRL5FUrk7GkJHfvhdyVr,2.00,0.00,8000.00
3ac6cbf6-a11f-4ea8-80cd-01cf8850d895,glutathione 9000mg ,qeFw02MSjofVVEfbyzIM,1.00,0.00,15000.00
e140411b-a87d-4c94-a759-3d1e342ea671,carrot magic face cream,qhCdzyxYqqMuk4hA1HFY,8.00,0.00,8000.00
359361f7-caed-4b82-9848-72ff049744b9,Healthy Glow Soap,qwuxHVzgqWVJuiOijbtj,22.00,1700.00,3500.00
33a33aac-1634-4abc-840c-5c310945bc60,Dancer Oud and women,qFimue8ykslNHx6Veo1p,24.00,2600.00,3500.00
73a0c747-1409-4b6f-b72f-87d01187a013,Dr Meinaier Toner,rCAmIDPjsTvNTBTiiOXA,8.00,0.00,2500.00
59fc5889-7da4-4814-928a-802df9da5ac9,caviar glow lotion,rIX2QS5rlElwcGhptoUk,4.00,0.00,10000.00
498f24eb-8e40-430d-8d8b-935630fc2303,Sexy Girl Perfume (Dream Girl),rPbSsiReuEPjNQWPdzvj,8.00,8000.00,0.00
e33c0c51-0c19-49bc-8ba3-e8c57df18684,beauty formula toner,rQCU3TpjyaTNBZPlviTQ,3.00,2000.00,0.00
340fecd9-b63c-4ae7-ab52-4a6ce934b06c,ZARON LIP OIL,rcbMYO7rvg3OyhXZZ9zY,2.00,0.00,6500.00
d3f222b4-62b6-45d7-ad46-d6fa98dd07f9,omilato studio fix,rqKuekLy8zLUDM0WFk4w,3.00,0.00,10000.00
bcaabe78-91ca-4139-957e-d0395767ce30,Parley 24k Gold Gleam,rzFi1Ig9BGE8NvYonnA4,0.00,4000.00,0.00
cad8a2ee-05d8-4f65-b20d-a3cadb461b06,Suger,sB6NAZA1Ri1EmcFLyL26,0.00,0.00,3500.00
2fa4fcc2-bf7f-4f65-bde5-a07eefcf3224,Vaseline Daily Brightening,sEjYB2ER7HKdgZDmzuHj,0.00,0.00,12000.00
ad448956-84f2-43a0-bce1-074705f21bfd,Healthy Glow Lotion 400ml,sGCfDMFJ6Qthw1legU9R,14.00,9000.00,0.00
665c7182-031d-4de2-8add-937e39a49a79,pawpaw lotion big,sHaZkEazKNqQxSAuC3q1,1.00,0.00,4500.00
cb81da97-637f-45ca-b21a-00c344e310ae,femFresh Active Wash,sJV32etuaQMamJxAaM3h,0.00,4166.00,0.00
c39005c2-47b3-4bd7-9681-217d8a88ffea,zaron max&mattypying powder,sXEZdrmwL19rdWqimFoW,2.00,7150.00,0.00
77c974d5-9f42-436b-97af-0f5cd1dd71d8,Hb56+ Paris,siADW6V4qWlXBxJig9cI,1.00,0.00,10000.00
aea1de57-17d7-4f04-b294-c5d2e4b62b80,Half cast x7,ssqJcy1g9NbPLJor4aYr,0.00,5500.00,0.00
